Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Valid Loss,Valid Accuracy,Valid Precision,Valid Recall,Valid F1
16,0.5906293432867161,0.7945322511747117,0.7707917903519635,0.7497877820726722,0.759261528738121,0.3961942897123449,0.8797709923664122,0.8694263849172278,0.8567350996891623,0.8590786632478817
17,0.5901871508705738,0.7933575395130287,0.770330409209601,0.7468154448879749,0.7574757578436471,0.392671921673943,0.8740458015267175,0.8682596196008084,0.8585341011597177,0.8566161925832984
18,0.5596945180014132,0.8010465612985903,0.778554421090187,0.7587772866813348,0.7677945017632799,0.37998488370110006,0.8874045801526718,0.8787922701131735,0.8638645213123258,0.8670956419818144
19,0.5472478768931314,0.8102306706535668,0.7879040090789832,0.7687197608453453,0.7775353003849166,0.366886952344109,0.8816793893129771,0.8661428176715316,0.8536016308544739,0.8569221269051417
20,0.5411584222682914,0.8079880392994446,0.7857962971565309,0.765967854687118,0.7750783812630045,0.3564256499795353,0.8893129770992366,0.8818390047052576,0.8655023334493758,0.8663162295779538
21,0.5337491084284343,0.8112985903460059,0.7874077388282477,0.7694070779170951,0.777522615041171,0.3460074032054228,0.8797709923664122,0.863701469375279,0.8525261525245026,0.8559386058993834
22,0.5297484414162489,0.8139683895771038,0.7921853974867741,0.7747288286217464,0.7827668284735806,0.34477879019344554,0.8893129770992366,0.8830500149268299,0.8643509619438845,0.8661092386137754
23,0.5253269338770531,0.8168517727466894,0.7934242630444385,0.7771689081928004,0.7845976205517373,0.33446715859805837,0.8931297709923665,0.8819266108577519,0.8702166646916074,0.8728567419121033
24,0.5085604410529544,0.8219777872703973,0.800594042300399,0.7825844831051485,0.7908041013153118,0.3319382106556612,0.898854961832061,0.8904048593482949,0.8789166014618868,0.8798543991746143
25,0.511684014121827,0.8161042289619821,0.7903811681857635,0.7760132648043951,0.7824959606840802,0.32942620445700255,0.8950381679389313,0.8830159175951848,0.8725460769318856,0.8742134150798
26,0.510128034259679,0.8196283639470312,0.8001866820865335,0.7840594776690877,0.7914491865781323,0.32640661912805896,0.8797709923664122,0.8650625563266756,0.8598085595484879,0.8595850297269487
27,0.5026858072638919,0.8219777872703973,0.8004339698080463,0.7863897942274811,0.7930131956224911,0.32144249186796303,0.8969465648854962,0.8887226057606754,0.8724918924627958,0.8743933692659664
28,0.498225762168702,0.8237932507475438,0.8013066925386549,0.7855861470178707,0.7927203124773032,0.3174021945280187,0.8931297709923665,0.8737251818889117,0.8697579626774256,0.8709874825125333
29,0.4844535332897824,0.827103801794105,0.8034628125269523,0.7911575804370418,0.7969099896835359,0.31502577837775736,0.9007633587786259,0.8911492096492148,0.8794060718123794,0.8823478648674103
